index_character,hero,url,index,index_world
90,DARK VOYAGER,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/DARK%20VOYAGER.jpg,93,4
91,MONTAGUE,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/MONTAGUE.jpg,94,4
92,GOKU BLACK,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/GOKU%20BLACK.jpg,95,4
93,ROGUE AGENT,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/ROGUE%20AGENT.jpg,96,4
81,JONESY THE FIRST,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/JONESY%20THE%20FIRST.jpg,84,4
66,AERIAL ASSAULT TROOPER,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/AERIAL%20ASSAULT%20TROOPER.jpg,69,4
65,DEADPOOL,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/DEADPOOL.jpg,68,4
132,RED JADE,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/RED%20JADE.jpg,135,4
161,YUJI ITADORI,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/YUJI%20ITADORI.jpg,164,4
133,SKYE,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/SKYE.jpg,136,4
134,TOONA FISH,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/TOONA%20FISH.jpg,137,4
135,INDIGO KUNO,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/INDIGO%20KUNO.jpg,138,4
136,MANIC,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/MANIC.jpg,139,4
137,VENOM,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/VENOM.jpg,140,4
159,T-800,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/T-800.jpg,162,4
138,HYBRID,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/HYBRID.jpg,141,4
139,RICK SANCHEZ,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/RICK%20SANCHEZ.jpg,142,4
140,MANDALORIAN,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/MANDALORIAN.jpg,143,4
141,DUMMY SUPREME,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/DUMMY%20SUPREME.jpg,144,4
142,ARCANE JINX,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/ARCANE%20JINX.jpg,145,4
131,THE AGELESS,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/THE%20AGELESS.jpg,134,4
143,PHANTOM MEOWSCLES,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/PHANTOM%20MEOWSCLES.jpg,146,4
145,VICE,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/VICE.jpg,148,4
146,CRZ-8,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/CRZ-8.jpg,149,4
147,GRIND,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/GRIND.jpg,150,4
148,MYSTIQUE,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/MYSTIQUE.jpg,151,4
149,BOARDWALK RUBY,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/BOARDWALK%20RUBY.jpg,152,4
150,BLACK PANTHER,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/BLACK%20PANTHER.jpg,153,4
151,FROZEN RED KNIGHT,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/FROZEN%20RED%20KNIGHT.jpg,154,4
152,HUMAN BILL,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/HUMAN%20BILL.jpg,155,4
153,SATORU GOJO,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/SATORU%20GOJO.jpg,156,4
154,RUBY SHADOWS,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/RUBY%20SHADOWS.jpg,157,4
155,RECON SPECIALIST,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/RECON%20SPECIALIST.jpg,158,4
156,POLAR PEELY,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/POLAR%20PEELY.jpg,159,4
144,EDDIE BROCK,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/EDDIE%20BROCK.jpg,147,4
157,CATALYST,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/CATALYST.jpg,160,4
130,MOON KNIGHT,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/MOON%20KNIGHT.jpg,133,4
128,DARK WILD CARD,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/DARK%20WILD%20CARD.jpg,131,4
160,FRESH AURA,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/FRESH%20AURA.jpg,163,4
129,RIPPLEY VS SLUDGE,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/RIPPLEY%20VS%20SLUDGE.jpg,132,4
158,GHOST RIDER,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/GHOST%20RIDER.jpg,161,4
127,BLUE TEAM LEADER,https://raw.githubusercontent.com/yupest/guess_who/main/data/Fortnite/BLUE%20TEAM%20LEADER.jpg,130,4
3,Рарити,https://avatars.mds.yandex.net/i?id=273e0fc57c8ca141dd493f325c680f8df154edba-11385182-images-thumbs&n=13,206,5
24,Дерпи,https://avatars.mds.yandex.net/i?id=8ddcb86e95aa67a852d5989ac2a1e02df3ac9e2c-3829399-images-thumbs&n=13,227,5
23,Торакс,https://avatars.mds.yandex.net/i?id=bb3f2285fb2116a99b35de63389edf1c72463c61-11395047-images-thumbs&n=13,226,5
22,Старсвирл Бородатый,https://avatars.mds.yandex.net/i?id=dd95613a5561c415b55df2aa1a9d290574572f15-9043236-images-thumbs&n=13,225,5
21,Санберст,https://avatars.mds.yandex.net/i?id=90086ba00f8670a8e55414e168a7832c83e214bf-10843465-images-thumbs&n=13,224,5
20,Сансет Шиммер,https://avatars.mds.yandex.net/i?id=1f015c9e60fdbeabb274e9756edafcaaad6f2f9c-8310601-images-thumbs&n=13,223,5
19,Старлайт Гриммер,https://avatars.mds.yandex.net/i?id=d233586363b0716507a2f7ae83a9ca82c31d581b-5283588-images-thumbs&n=13,222,5
18,Трикси,https://avatars.mds.yandex.net/i?id=92bc149cc894a703d4b543775e41f71c6a6b3a59-8455861-images-thumbs&n=13,221,5
17,Чиз Сэндвич,https://avatars.mds.yandex.net/i?id=b2f276f3be7f990c4e6f9b9a72288479f9d20566-8181844-images-thumbs&n=13,220,5
16,Бабуля Смит,https://avatars.mds.yandex.net/i?id=d4cf9635fc84739241506a80852ddaa168b3e533-10853576-images-thumbs&n=13,219,5
2,Эпплджек,https://avatars.mds.yandex.net/i?id=9a9a208b1457058c5078791175b0f871a1b43a44-3789332-images-thumbs&n=13,205,5
15,Зекора,https://avatars.mds.yandex.net/i?id=6437b2ac6d50f61ca6855c40f0b020056264e204-4915723-images-thumbs&n=13,218,5
1,Сумеречная Искорка,https://avatars.mds.yandex.net/i?id=f369c3319a3acfd4f72c327b0b7d328dadcb61ca-8438673-images-thumbs&n=13,204,5
12,Селестия,https://avatars.mds.yandex.net/i?id=3907b708a0ada657960bf350fabf4661d1a2c951-11908484-images-thumbs&n=13,215,5
11,Скуталу,https://avatars.mds.yandex.net/i?id=ef70aa825463018ba24dbf94a95f88cddcb330ae-5116207-images-thumbs&n=13,214,5
10,Крошка Бель,https://avatars.mds.yandex.net/i?id=7091398575ecf9c5063898fc3ae8eb2bd0263e3e-5234724-images-thumbs&n=13,213,5
9,Большой Маки,https://avatars.mds.yandex.net/i?id=f20be209d0f8d02c79dcb0410ef7e4fe60515bbd-10967292-images-thumbs&n=13,212,5
8,Эппл Блум,https://avatars.mds.yandex.net/i?id=e1890bfc2882a8839b7c96e0cdc703e7-5904474-images-thumbs&n=13,211,5
7,Спайк,https://avatars.mds.yandex.net/i?id=a59c9308e516542a1e54765604fbf9bdb8cc15e0-10555283-images-thumbs&n=13,210,5
6,Флаттершай,https://avatars.mds.yandex.net/i?id=d3c669cad87e6a268c66e214e1128d2d5d232322-9068831-images-thumbs&n=13,209,5
5,Рэйнбоу Дэш,https://avatars.mds.yandex.net/i?id=5504a52283199873f847bd0dadfdb1e21c44a536-9569150-images-thumbs&n=13,208,5
4,Пинки Пай,https://avatars.mds.yandex.net/i?id=d20ff2b2cc8e4ec33bca6f226097cd10688ea58a-10907882-images-thumbs&n=13,207,5
14,Каденс,https://avatars.mds.yandex.net/i?id=12b06952faa02167636b525e1ffcabeb93cde862-10611957-images-thumbs&n=13,217,5
13,Луна,https://avatars.mds.yandex.net/i?id=5e0ebac80dddf36df9df00dcbe6f00f5f4fd9205-10700817-images-thumbs&n=13,216,5
5,Тэнъя Ида,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Тэнъя%20Ида.jpg,232,6
4,Отяко Урарака,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Отяко%20Урарака.jpg,231,6
3,Кацуки Бакуго,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Кацуки%20Бакуго.jpg,230,6
1,Идзуку Мидория ,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Идзуку%20Мидория%20.jpg,228,6
2,Всемогущий ,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Всемогущий%20.jpg,229,6
19,Томура Сигараки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Томура%20Сигараки.jpg,246,6
24,Нэйто Монома,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Нэйто%20Монома.jpg,251,6
23,Нэдзу,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Нэдзу.jpg,250,6
22,Юга Аояма,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Юга%20Аояма.jpg,249,6
21,Цуб Асуй,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Цуб%20Асуй.jpg,248,6
20,Тору Хагакурэ,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Тору%20Хагакурэ.jpg,247,6
18,Сёта Аидзава,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Сёта%20Аидзава.jpg,245,6
17,Момо Яоёродзу,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Момо%20Яоёродзу.jpg,244,6
15,Мина Асидо,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Мина%20Асидо.jpg,242,6
16,Минору Манэта,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Минору%20Манэта.jpg,243,6
13,Хидзаси Ямада,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Хидзаси%20Ямада.jpg,240,6
12,Химико Тога,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Химико%20Тога.jpg,239,6
11,Хитоси Синсо,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Хитоси%20Синсо.jpg,238,6
10,Эндзи Тодороки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Эндзи%20Тодороки.jpg,237,6
9,Фумикагэ Токоями,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Фумикагэ%20Токоями.jpg,236,6
8,Эйдзиро Киришима,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Эйдзиро%20Киришима.jpg,235,6
7,Дэнки Каминари,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Дэнки%20Каминари.jpg,234,6
6,Сёто Тодороки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Сёто%20Тодороки.jpg,233,6
14,Кёка Дзиро,https://raw.githubusercontent.com/yupest/guess_who/main/data/Моя%20геройская%20академия/Кёка%20Дзиро.jpg,241,6
11,Сейя Кори,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Сейя%20Кори.jpg,262,7
3,Джин Тачибана,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Джин%20Тачибана.jpg,254,7
12,Могуо Иджима,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Могуо%20Иджима.jpg,263,7
10,Тацуми Цуруока,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Тацуми%20Цуруока.jpg,261,7
13,Кохару Мишима,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Кохару%20Мишима.jpg,264,7
8,Киёми Шимизу,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Киёми%20Шимизу.jpg,259,7
7,Нанао Накаджима,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Нанао%20Накаджима.jpg,258,7
6,Моэ Макабэ,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Моэ%20Макабэ.jpg,257,7
14,Хикару Даичи,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Хикару%20Даичи.jpg,265,7
9,Фуко Сорано,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Фуко%20Сорано.jpg,260,7
15,Цунэкичи Хатадайра,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Цунэкичи%20Хатадайра.jpg,266,7
2,Нана Хираги,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Нана%20Хираги.jpg,253,7
17,Рэнтаро Цурумигава,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Рэнтаро%20Цурумигава.jpg,268,7
18,Шинджи Казама,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Шинджи%20Казама.jpg,269,7
19,Юка Сасаки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Юка%20Сасаки.jpg,270,7
20,Классный Руководитель,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Классный%20Руководитель.jpg,271,7
21,Кирара Хабу,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Кирара%20Хабу.jpg,272,7
22,Каори Таканаши,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Каори%20Таканаши.jpg,273,7
23,Сачико Маэзоно,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Сачико%20Маэзоно.jpg,274,7
24,Рюджи Иши,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Рюджи%20Иши.jpg,275,7
5,Шизука Саэки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Шизука%20Саэки.jpg,256,7
1,Кёя Онодэра,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Кёя%20Онодэра.jpg,252,7
16,Йохэй Шибусава,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Йохэй%20Шибусава.jpg,267,7
4,Мичиру Инукай,https://raw.githubusercontent.com/yupest/guess_who/main/data/Бездарная%20Нана/Мичиру%20Инукай.jpg,255,7
21,Урёку Чоно,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Урёку%20Чоно.jpg,296,8
1,Арэн Кубоясу,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Арэн%20Кубоясу.jpg,276,8
19,Рэйта Торицука,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Рэйта%20Торицука.jpg,294,8
23,Отец Сайко,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Отец%20Сайко.jpg,298,8
24,Микото Аиура,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Микото%20Аиура.jpg,299,8
18,Мидори Нэндо,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Мидори%20Нэндо.jpg,293,8
17,Мацузаки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Мацузаки.jpg,292,8
16,Мэтори Сайко,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Мэтори%20Сайко.jpg,291,8
15,Макото Тэрухаши,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Макото%20Тэрухаши.jpg,290,8
14,Кумагоро Сайки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Кумагоро%20Сайки.jpg,289,8
13,Куми Сайки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Куми%20Сайки.jpg,288,8
20,Тома Акэчи,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Тома%20Акэчи.jpg,295,8
12,Кунихару Сайки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Кунихару%20Сайки.jpg,287,8
10,Кускэ Сайки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Кускэ%20Сайки.jpg,285,8
9,Чиё Юмехара,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Чиё%20Юмехара.jpg,284,8
8,Чисато Мэра,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Чисато%20Мэра.jpg,283,8
7,Анпу,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Анпу.jpg,282,8
6,Лун Кайдо,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Лун%20Кайдо.jpg,281,8
5,Рики Нэндо,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Рики%20Нэндо.jpg,280,8
4,Кусуо Сайки ,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Кусуо%20Сайки%20.jpg,279,8
3,Кокоми Тэрухаши,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Кокоми%20Тэрухаши.jpg,278,8
2,Кинэши Хайро,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Кинэши%20Хайро.jpg,277,8
11,Куруми Сайки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Куруми%20Сайки.jpg,286,8
22,Юта Иридацу,https://raw.githubusercontent.com/yupest/guess_who/main/data/Ох%20уж%20этот%20экстрасенс%20Сайки%20Кусуо!/Юта%20Иридацу.jpg,297,8
25,Эш,https://raw.githubusercontent.com/yupest/guess_who/main/data/Paladins/Эш.jpg,324,9
29,Торвальд,https://raw.githubusercontent.com/yupest/guess_who/main/data/Paladins/Торвальд.jpg,328,9
28,Хан,https://raw.githubusercontent.com/yupest/guess_who/main/data/Paladins/Хан.jpg,327,9
30,Никс,https://raw.githubusercontent.com/yupest/guess_who/main/data/Paladins/Никс.jpg,329,9
31,Ягорат,https://raw.githubusercontent.com/yupest/guess_who/main/data/Paladins/Ягорат.jpg,330,9
32,Дрогоз,https://raw.githubusercontent.com/yupest/guess_who/main/data/Paladins/Дрогоз.jpg,331,9
33,Октавия,https://raw.githubusercontent.com/yupest/guess_who/main/data/Paladins/Октавия.jpg,332,9
34,Вилло,https://raw.githubusercontent.com/yupest/guess_who/main/data/Paladins/Вилло.jpg,333,9
35,Саати,https://raw.githubusercontent.com/yupest/guess_who/main/data/Paladins/Саати.jpg,334,9
36,Кинесса,https://raw.githubusercontent.com/yupest/guess_who/main/data/Paladins/Кинесса.jpg,335,9
37,Виктор,https://raw.githubusercontent.com/yupest/guess_who/main/data/Paladins/Виктор.jpg,336,9
